NazwaDokumentu;ProduktID;Kod;ProduktNazwa;Ilosc;Jednostka;Cena;Wartosc;VAT;CenaBrutto;WartoscBrutto
FS 113113/W/2025;5278;5907814669247;KASZA GRYCZANA NIEPALONA BEZGLUT.  BIO 1 kg - BP;2.00;szt;8,25;16,50;5,00;8,66;17,33
FS 113113/W/2025;8402;5907738152504;KASZA JAGLANA BIO (POLSKA) 1 kg - BIO RAJ;2.00;szt;8,33;16,66;5,00;8,75;17,49
FS 113113/W/2025;24206;5902706270044;KASZA MANNA ORKISZOWA BIO 500 g - NIRO;2.00;szt;8,67;17,34;5,00;9,10;18,21
FS 113113/W/2025;10107;5907738159527;KASZA OWSIANA BIO 500 g - BIO PLANET;6.00;szt;4,20;25,20;5,00;4,41;26,46
FS 113113/W/2025;13264;8595582419231;KOMBUCHA HERBATA ZIELONA BIO 2 L - BIO LINIE;2.00;szt;17,55;35,10;23,00;21,59;43,17
FS 113113/W/2025;43188;5905996906891;KOMBUCHA POZIOMKOWA BIO 750 ml - DELIKATNA;1.00;szt;15,98;15,98;5,00;16,78;16,78
FS 113113/W/2025;44692;5905679882320;KORPUSY DESEROWE KRUCHE BEZGLUTENOWE 200 g - NEW M;3.00;szt;8,80;26,40;5,00;9,24;27,72
FS 113113/W/2025;42445;5903794180215;KUBEK MIEDZIANY STRIPED Z POKRYWKĄ 350 ml - SATTVA;5.00;szt;30,39;151,95;23,00;37,38;186,90
FS 113113/W/2025;31860;5902367400644;KUMKWAT ŚWIEŻY BIO (około 0,25 kg);1.00;szt;6,99;6,99;5,00;7,34;7,34
FS 113113/W/2025;350;5902983781233;MĄKA JAGLANA BIO 1 kg - BIO PLANET;2.00;szt;7,65;15,30;5,00;8,03;16,07
FS 113113/W/2025;10075;5907738152863;MĄKA KASZTANOWA BEZGLUTENOWA BIO 700 g - BIO PLANE;1.00;szt;21,00;21,00;5,00;22,05;22,05
FS 113113/W/2025;6813;5907814666376;MĄKA PSZENNA CHLEBOWA TYP 750 BIO 1 kg -BIO PLANET;6.00;szt;5,89;35,34;5,00;6,18;37,11
FS 113113/W/2025;30173;7640161877085;MUS BRZOSKWINIOWA PANDA (BRZOSKWINIA - BANAN - MOR;5.00;szt;3,87;19,35;5,00;4,06;20,32
FS 113113/W/2025;46564;7640230493857;MUS BRZOSKWINIOWY PELIKAN BRZOSKWINIA - TRUSKAWKA;4.00;szt;4,25;17,00;5,00;4,46;17,85
FS 113113/W/2025;32458;7640161877313;MUS GRUSZKOWY KUCYK (GRUSZKA - BRZOSKWINIA - MALIN;5.00;szt;3,87;19,35;5,00;4,06;20,32
FS 113113/W/2025;31372;7640230491730;OBIADEK MARCHEW - ZIEMNIAK - WOŁOWINA BIO 190 g -;4.00;szt;5,14;20,56;5,00;5,40;21,59
FS 113113/W/2025;45453;3383482294820;OCET GOSPODARCZY W SPRAYU ECO 750 ml - BRIOCHIN;4.00;szt;10,97;43,88;23,00;13,49;53,97
FS 113113/W/2025;6358;8009004812031;OCET JABŁKOWY 5 % NIEFILTROW BIO 500 ml - ALCE NER;2.00;szt;9,22;18,44;23,00;11,34;22,68
FS 113113/W/2025;4208;3445020002554;OLEJ SŁONECZNIKOWY TŁOCZONY N 500 ml - BIO PLANETE;2.00;szt;11,73;23,46;5,00;12,32;24,63
FS 113113/W/2025;42965;8011845003097;OLIWA Z OLIWEK EXTRA VIRGIN BIO 500 ml - LEVANTE;1.00;szt;18,79;18,79;5,00;19,73;19,73
FS 113113/W/2025;45932;3800501908693;PASTA DO ZĘBÓW REMINERALIZUJĄCA COMPLETE PRO Z PŁ;4.00;szt;7,35;29,40;23,00;9,04;36,16
FS 113113/W/2025;44480;3800501908587;PASTA DO ZĘBÓW REMINERALIZUJĄCA SENSITIVE Z PŁYNN;9.00;szt;7,35;66,15;23,00;9,04;81,36
FS 113113/W/2025;31096;5907518375307;PIEROGI Z KAPUSTĄ I GRZYBAMI 275 g - MAMA VEGE;3.00;szt;10,20;30,60;5,00;10,71;32,13
FS 113113/W/2025;44248;5902425055496;PŁATKI RYŻOWE BIO 250 g - BIO PLANET;3.00;szt;5,59;16,77;5,00;5,87;17,61
FS 113113/W/2025;2345;4779030680235;PODPASKI HIGIENICZNE MINI Z PASKIEM ANIONENTLE DAY;2.00;szt;10,03;20,06;5,00;10,53;21,06
FS 113113/W/2025;2625;5907814661708;RODZYNKI SUŁTANKI BEZGL. BIO 200 g - BIO PLANET;3.00;szt;6,60;19,80;5,00;6,93;20,79
FS 113113/W/2025;7996;5907814661999;SELER NACIOWY ŚWIEŻY BIO (około 0,30 kg);8.00;szt;4,92;39,36;5,00;5,17;41,33
FS 113113/W/2025;43657;5905699160019;SMOOTHIE JAGODA - KOKOS 250 ml - REMBOWSCY;6.00;szt;4,72;28,32;5,00;4,96;29,74
FS 113113/W/2025;43743;5906750252346;SOK Z GRAVIOLI NFC 500 ml - NATURAVENA;3.00;szt.;17,38;52,14;5,00;18,25;54,75
FS 113113/W/2025;10233;5907738155949;SOK Z LIMONKI NFC 100 % BIO 250 ml - BIO PLANET;3.00;szt;5,25;15,75;5,00;5,51;16,54
FS 113113/W/2025;45999;8713576271201;SOS SOJOWY TAMARI 25 % MNIEJ SOLI BEZGLUTENOWY BI;2.00;szt;16,83;33,66;8,00;18,18;36,35
FS 113113/W/2025;31211;3800500324449;SZCZOTECZKA DO ZĘBÓW Z TWORZYWA PLA 12000 SUPER M;2.00;szt;13,30;26,60;23,00;16,36;32,72
FS 113113/W/2025;34306;5908231224002;USZKA Z KAPUSTĄ I GRZYBAMI 275 g - MAMA VEGE (PRO;4.00;szt;6,80;27,20;5,00;7,14;28,56
FS 113113/W/2025;43834;3800233781830;WAFELEK Z KREMEM ORZECHOWO - KAKAOWYM BEZ DODATKU;7.00;szt;2,76;19,32;5,00;2,90;20,29
FS 113113/W/2025;9764;5907709957718;WŁOSZCZYZNA (WARZYWA SUSZONE) BIO 150 g- BATOM;2.00;szt;12,84;25,68;5,00;13,48;26,96
FS 113113/W/2025;10120;5903900365819;ŻURAWINA SUSZONA CIĘTA NIESŁODZONA BIO 400g-BIO PL;1.00;szt;35,78;35,78;5,00;37,57;37,57
