NazwaDokumentu;ProduktID;Kod;ProduktNazwa;Ilosc;Jednostka;Cena;Wartosc;VAT;CenaBrutto;WartoscBrutto
FS 5189/W/2026;3496;5902605414990;MIX SAŁAT ŚWIEŻY NIEMYTY BIO (około 0,10 kg);2.00;szt;4,68;9,36;5,00;4,91;9,83
FS 5189/W/2026;5330;5903453003602;MUFFINKI BABUNI KAKAOWE BIO 200 g - BIO ANIA;12.00;szt;11,14;133,68;5,00;11,70;140,36
FS 5189/W/2026;32766;7640161877337;MUS MARCHEWKOWY KOT (MARCHEW - MANGO - BANAN - GRU;5.00;szt;3,87;19,35;5,00;4,06;20,32
FS 5189/W/2026;42973;7640230492423;MUSLI Z MALINAMI I TRUSKAWKAMI OD 1 ROKU ŻYCIA BE;2.00;szt;9,52;19,04;5,00;10,00;19,99
FS 5189/W/2026;35306;5905454258876;OKSYMEL TRADYCYJNY BIO 250 ml - DELIKATNA;2.00;szt;20,25;40,50;5,00;21,26;42,53
FS 5189/W/2026;12323;5902581616210;OLEJ SOJOWY TŁOCZONY NA ZIMNO BIO 250 ml - DARY NA;2.00;szt;13,35;26,70;5,00;14,02;28,04
FS 5189/W/2026;41381;5906293639086;OLEJEK ETERYCZNY MANDARYNKA 10 ml - YOUR CANDLE;2.00;szt;9,05;18,10;23,00;11,13;22,26
FS 5189/W/2026;46280;5906849682276;OLEJEK ETERYCZNY MIX CZAKRA SPLOTU SŁONECZNEGO MA;3.00;szt;9,14;27,42;23,00;11,24;33,73
FS 5189/W/2026;41386;5906293639468;OLEJEK ETERYCZNY MIX NA RELAKS 10 ml - YOUR CANDLE;2.00;szt;9,05;18,10;23,00;11,13;22,26
FS 5189/W/2026;41387;5906293639444;OLEJEK ETERYCZNY ROZMARYN 10 ml - YOUR CANDLE;2.00;szt;9,05;18,10;23,00;11,13;22,26
FS 5189/W/2026;22394;5903900368056;OLIWKI ZIELONE BEZ PESTEK BIO 280 g - BIO PLANET;2.00;szt;8,63;17,26;5,00;9,06;18,12
FS 5189/W/2026;351;5902605414044;ORZECHY WŁOSKIE BIO 300 g - BIO PLANET;1.00;szt;15,75;15,75;5,00;16,54;16,54
FS 5189/W/2026;6077;5998858706562;PALUSZKI LEKKO SOLONE BEZGLUTENOWE BIO 45 g - BIOP;7.00;szt;3,27;22,89;5,00;3,43;24,03
FS 5189/W/2026;5086;8586011381502;PALUSZKI PEŁNOZIARNISTE Z SEZAMEM BIO 150 g - ENVO;3.00;szt;6,16;18,48;5,00;6,47;19,40
FS 5189/W/2026;30050;3800500324197;PASTA DO ZĘBÓW MORNING FRESH 75 ml - NORDICS;3.00;szt;7,31;21,93;23,00;8,99;26,97
FS 5189/W/2026;44480;3800501908587;PASTA DO ZĘBÓW REMINERALIZUJĄCA SENSITIVE Z PŁYNN;7.00;szt;5,87;41,09;23,00;7,22;50,54
FS 5189/W/2026;5057;4012346153803;PIEPRZ CZARNY ZIARNISTY DEMETER BIO 50 g - LEBENSB;2.00;szt;9,31;18,62;8,00;10,05;20,11
FS 5189/W/2026;44733;5902425055595;PLASTRY KOKOSOWE BIO 250 g - BIO PLANET;2.00;szt;8,63;17,26;5,00;9,06;18,12
FS 5189/W/2026;26916;5908445470721;PŁATKI JAGLANE BIO 400 g - NATURAVENA;3.00;szt;5,78;17,34;5,00;6,07;18,21
FS 5189/W/2026;16124;5907738156229;PŁATKI OWSIANE BEZGLUTENOWE BIO(POLSKA)1kg-BIORAJ;2.00;szt;9,35;18,70;5,00;9,82;19,64
FS 5189/W/2026;18276;8032738360806;PODPASKI HIGIENICZNE ZE SKRZYDEŁKAMI NA DZIEŃ ECO;4.00;szt;9,14;36,56;5,00;9,60;38,39
FS 5189/W/2026;32885;4000915105520;POMIDORY SUSZONE Z BAZYLIĄ BIO 80 g - BIO-VERDE;2.00;szt;7,65;15,30;5,00;8,03;16,07
FS 5189/W/2026;45769;8721082004312;POPCORN O SMAKU SŁODKO - SŁONYM BEZGLUTENOWY BIO;4.00;szt;5,70;22,80;5,00;5,99;23,94
FS 5189/W/2026;13670;5904730218894;POPCORN Z NIEBIESKIEJ KUKURYDZY Z SHEA I SOLĄ DO P;4.00;szt;4,51;18,04;5,00;4,74;18,94
FS 5189/W/2026;9229;5902983781684;ROSZPONKA ŚWIEŻA NIEMYTA BIO (około 0,10 kg);1.00;szt;5,33;5,33;5,00;5,60;5,60
FS 5189/W/2026;383;5902983782810;RYŻ BASMATI BIAŁY BEZGLUTENOWY BIO 1 kg - BIO PLAN;2.00;szt;12,68;25,36;5,00;13,31;26,63
FS 5189/W/2026;31574;5908445471865;RYŻ BRĄZOWY DŁUG. BEZGL. BIO 1 kg - THE PLANET;9.00;szt;8,25;74,25;5,00;8,66;77,96
FS 5189/W/2026;7996;5907814661999;SELER NACIOWY ŚWIEŻY BIO (około 0,30 kg);5.00;szt;5,79;28,95;5,00;6,08;30,40
FS 5189/W/2026;23020;4006040063339;SOJA EDAMAME W ZALEWIE BIO 200 g (130 g) (PUSZKA);3.00;szt;7,10;21,30;5,00;7,46;22,37
FS 5189/W/2026;10930;4106060043424;SOK JABŁKO - ANANAS - MANGO BIO 700 ml - BEUTELSBA;3.00;szt;13,22;39,66;5,00;13,88;41,64
FS 5189/W/2026;10937;4106060012277;SOK JABŁKO - MANGO DEMETER BIO 700 ml - BEUTELSBAC;3.00;szt;12,24;36,72;5,00;12,85;38,56
FS 5189/W/2026;1467;5902768762334;SOK JABŁKOWO - PORZECZKOWY NFC BIO 250 ml - OOWE S;6.00;szt;4,25;25,50;5,00;4,46;26,78
FS 5189/W/2026;1934;4850001113577;SOK Z GRANATU BIO 930 ml - YAN;1.00;szt;19,47;19,47;5,00;20,44;20,44
FS 5189/W/2026;45229;5902693122807;SOK Z MARCHWI NFC BEZGLUTENOWY BIO 300 ml - BIOFO;3.00;szt;6,08;18,24;5,00;6,38;19,15
FS 5189/W/2026;10063;5903900365901;SORGO (ZIARNO OBŁUSZCZONE) BIO 1 kg - BIO PLANET;2.00;szt;8,25;16,50;5,00;8,66;17,33
FS 5189/W/2026;5804;4019555100307;SÓL DO ZMYWAREK ECO 2 kg - KLAR;2.00;szt;9,95;19,90;23,00;12,24;24,48
FS 5189/W/2026;7859;5907814667588;SÓL HIM. RÓŻOWA DROB. MIEL.1 kg - CRYSTALLINE PLAN;3.00;szt;5,53;16,59;23,00;6,80;20,41
FS 5189/W/2026;4177;5907814660329;SYROP Z AGAWY BEZG BIO 660 g (478 ml) - BIO PLANET;1.00;szt;14,93;14,93;8,00;16,12;16,12
FS 5189/W/2026;3513;5902605410589;SZPINAK BABY ŚWIEŻY NIEMYTY BIO (około 0,10 kg);2.00;szt;5,09;10,18;5,00;5,34;10,69
FS 5189/W/2026;27954;5908445470455;ŚLIWKI KALIFORNIJSKIE BEZGLUTE BIO 200g-NATURAVENA;3.00;szt;13,86;41,58;5,00;14,55;43,66
FS 5189/W/2026;19092;5903453003633;WAFLE DOMOWE NATURALNE BEZ DODATKU CUKRÓW BIO 19;5.00;szt;8,33;41,65;5,00;8,75;43,73
FS 5189/W/2026;10189;5902488061267;WIŚNIE SUSZONE BIO 100g - BIO PLANET;2.00;szt;9,00;18,00;5,00;9,45;18,90
FS 5189/W/2026;25564;5907784827227;WODA JAVA ALKALICZNA NIEGAZOWANA 860 ml - WODY KA;24.00;szt;5,02;120,48;23,00;6,17;148,19
FS 5189/W/2026;10119;5903900365802;ŻURAWINA SUSZONA CIĘTA NIESŁODZONA BIO 100g-BIO PL;2.00;szt;11,40;22,80;5,00;11,97;23,94
FS 5189/W/2026;18626;5900900003376;ŻYWY ZAKWAS Z BURAKÓW BEZGLU BIO 320ml- KOWALEWSKI;24.00;szt;4,29;102,96;5,00;4,50;108,11
