
Kod;Cena;CenaBrutto;NazwaDokumentu;ProduktID;ProduktEAN;ProduktNazwa;Ilosc;Jednostka;VAT;Wartosc;WartoscBrutto
04914;4,34;4,56;(S)FS-26/02/1884;498;8007290133793;Makaron farfalle BIO 500 g;4.000000;szt.;5,00;17,36;18,23
04915;4,34;4,56;(S)FS-26/02/1884;499;8007290335043;Makaron fusilli pełnoziarnisty BIO 500 g;2.000000;szt.;5,00;8,68;9,11
10195;4,34;4,56;(S)FS-26/02/1884;3899;8007290134066;Makaron mezze penne rigate BIO 500 g;4.000000;szt.;5,00;17,36;18,23
10338;9,73;10,22;(S)FS-26/02/1884;4061;5906395147632;Makaron gryczany SOBA BEZGL. BIO 250 g;3.000000;szt.;5,00;29,19;30,65
06383;3,77;4,64;(S)FS-26/02/1884;1153;5904730393010;Kwas chlebowy Wileński 500 ml;11.000000;szt.;23,00;41,47;51,01
05982;5,94;6,42;(S)FS-26/02/1884;943;4791098099897;Krem kokosowy 17% tłuszczu ( mleczko kokosowe ) BIO 400 ml;1.000000;szt.;8,00;5,94;6,42
10193;4,34;4,56;(S)FS-26/02/1884;3897;8007290133601;Makaron ditalini rigati BIO 500 g;2.000000;szt.;5,00;8,68;9,11
10197;4,34;4,56;(S)FS-26/02/1884;3901;8007290133236;Makaron elicoidali BIO 500 g;1.000000;szt.;5,00;4,34;4,56
10988;4,58;4,81;(S)FS-26/02/1884;4833;5901902002022;Makaron Eko Farma zwierzątka pięciosmakowe BIO 250g;2.000000;szt.;5,00;9,16;9,62
04913;4,34;4,56;(S)FS-26/02/1884;497;8007290133434;Makaron pennoni rigati BIO 500 g;2.000000;szt.;5,00;8,68;9,11
09787;48,49;50,91;(S)FS-26/02/1884;3374;5902596655709;Miód wielokwiatowy BIO 950 g;1.000000;szt.;5,00;48,49;50,91
05111;6,72;7,06;(S)FS-26/02/1884;549;5908249970953;Mąka orkiszowa typ 1850  BIO 1 kg;1.000000;szt.;5,00;6,72;7,06
12286;41,15;43,21;(S)FS-26/02/1884;6288;7640230491877;Mleko kozie 1 początkowe od urodzenia /demeter BIO 400 g;8.000000;szt.;5,00;329,20;345,66
11527;7,89;8,28;(S)FS-26/02/1884;5442;5901902004750;Makaron ryżowy penne BEZGL. BIO 250g;1.000000;szt.;5,00;7,89;8,28
09429;4,34;4,56;(S)FS-26/02/1884;3070;8007290133694;Makaron rosmarino BIO 500 g;3.000000;szt.;5,00;13,02;13,67
05845;4,10;4,31;(S)FS-26/02/1884;881;5907516868450;Makaron zacierka 250 g;4.000000;szt.;5,00;16,40;17,22
12355;11,08;11,63;(S)FS-26/02/1884;6357;4030917001407;Mango chutney BIO 200 g;2.000000;szt.;5,00;22,16;23,27
05850;22,03;23,79;(S)FS-26/02/1884;883;5907377510772;Malina syrop owocowy 1 l;1.000000;szt.;8,00;22,03;23,79
09905;6,97;7,32;(S)FS-26/02/1884;3606;5908249976856;Kasza jęczmienna BIO 1 kg;4.000000;szt.;5,00;27,88;29,27
06213;4,90;5,15;(S)FS-26/02/1884;1070;5908249972339;Kasza gryczana niepalona BIO 500 g;1.000000;szt.;5,00;4,90;5,15
06216;3,96;4,16;(S)FS-26/02/1884;1073;5908249972353;Kasza jęczmienna BIO 500 g;3.000000;szt.;5,00;11,88;12,47
12290;11,89;12,48;(S)FS-26/02/1884;6292;7640104951261;Kaszka wielozbożowa z owocami, bezmleczna powyżej 6 m-ca życia BIO 250 g;1.000000;szt.;5,00;11,89;12,48
09907;8,68;9,11;(S)FS-26/02/1884;3607;5908249976863;Kasza gryczana niepalona BIO 1 kg;1.000000;szt.;5,00;8,68;9,11
10810;7,24;7,82;(S)FS-26/02/1884;4619;5908249979130;Ketchup bez dodatku cukru BIO 470 g;1.000000;szt.;8,00;7,24;7,82
10551;12,79;13,43;(S)FS-26/02/1884;4302;5906660508014;Keto granola BIO 200 g;1.000000;szt.;5,00;12,79;13,43
12244;11,04;11,92;(S)FS-26/02/1884;6246;4260221615216;Ketchup wędzony BIO 250 ml;1.000000;szt.;8,00;11,04;11,92
10548;13,84;14,53;(S)FS-26/02/1884;4299;5901549275001;Keto granola z porzeczką BIO 200 g;1.000000;szt.;5,00;13,84;14,53
